Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
7674	-0	-0	-0	2149	0	976.7	-0
7675	-0	-0	-0	2149	0	976.7	-0
7676	-0	-0	-0	2149	0	976.7	-0
7677	-0	-0	-0	2149	0	976.7	-0
7678	-0	-0	-0	2149	0	976.7	-0
7679	-0	-0	-0	2149	0	976.7	-0
7680	-0	-0	-0	2149	0	976.7	-0
7681	-0	-0	-0	2149	0	976.7	-0
7682	-3.2	30.06	-0.84	2144.86	0	998.51	7787.13
7683	-0	-0	-0	2149	0	976.7	-0
7684	-0	-0	-0	2149	0	976.7	-0
7685	-0	-0	-0	2149	0	976.7	-0
7686	-0	-0	-0	2149	0	976.7	-0
7687	-0	-0	-0	2149	0	976.7	-0
7688	-0	-0	-0	2149	0	976.7	-0
7689	-0	-0	-0	2149	0	976.7	-0
7690	-0	-0	-0	2149	0	976.7	-0
7691	-0	-0	-0	2149	0	976.7	-0
7692	-0	-0	-0	2149	0	976.7	-0
7693	-0	-0	-0	2149	0	976.7	-0
7694	-0	-0	-0	2149	0	976.7	-0
7695	-0	-0	-0	2149	0	976.7	-0
7696	-27.69	71.56	-0.99	2519.1	0	984.56	13805.4
7697	-82.93	72.17	-14.72	2479.97	0	927.26	2748.1
7698	-56.46	141.3	19.76	2541.49	0	984.99	-6110.45
7699	-84.99	202.94	48.14	2543.17	0	982	1619.08
7700	-157.09	289.31	48.52	2493.18	0	958.53	27207.4
7701	-150.3	341.49	71.87	2500.31	0	973.12	9520.15
7702	-133.9	357.06	90.71	2512.09	0	984.41	14115.8
7703	-84.92	432.74	85.75	2498.52	0	983.15	43983.4
7704	-43.64	476.53	39.75	2485.67	0	991.68	19459.9
7705	-56.38	512.54	37.99	2474.14	0	997.61	21938.6
7706	10.99	617.52	-7.86	2459.45	0	988.57	36699.1
7707	-53.41	681.15	-49.13	2453.02	0	998.97	-42427
7708	-107.8	815.89	-13.66	2429.29	0	998.32	5816.06
7709	-109.86	871.58	50.2	2429.04	0	1001.02	40818
7710	-145.57	965.73	26.63	2392.32	0	1005.72	948.69
7711	-115.66	977.48	23.12	2423.87	0	1006.73	25230.2
7712	-142.67	1049.65	-9.69	2383.99	0	1010.71	8320.94
7713	-137.25	1042.79	-30.98	2404.65	0	1012.78	-11530.8
7714	-115.43	1110.69	-32.73	2379.9	0	1012.28	28956.1
7715	-129.7	1140.9	-39.6	2376.09	0	1015.28	-5544.84
7716	-111.54	1195.98	-46.62	2381.97	0	1011.98	-10238.6
7717	-130.77	1239.93	-31.66	2351.53	0	1015.9	26957.5
7718	-113.07	1273.8	-29.83	2369.76	0	1014.82	-6041.83
7719	-122.15	1297.3	-13.81	2348.79	0	1013.83	7005.49
7720	-107.96	1326.9	-7.63	2346.58	0	1014.09	16585.5
7721	-110.47	1338.5	-13.12	2340.24	0	1013.99	1630.25
7722	-109.79	1359.25	12.59	2331.67	0	1012.21	16496.2
7723	-96.36	1366.42	11.75	2326.94	0	1011.36	11038.3
7724	-111.54	1400.45	12.21	2315.75	0	1010.69	6258.94
7725	-91.93	1383.67	24.11	2318.67	0	1011.12	23826.9
7726	-93.46	1408.69	28.53	2301.82	0	1011.27	4957.65
7727	-78.89	1405.49	17.32	2301.77	0	1008.48	10795.3
7728	-70.42	1410.98	34.03	2295.16	0	1011.91	25037.8
7729	-72.1	1407.01	24.34	2286.47	0	1010.42	2537.09
7730	-51.19	1412.96	31.43	2285.86	0	1010.06	15123.4
7731	-55.85	1399.54	24.34	2264.28	0	1010.35	19407.5
7732	-33.34	1411.29	23.65	2272.67	0	1007.82	3381.93
7733	-44.17	1401.06	32.42	2251.62	0	1009.86	19379.4
7734	-17.24	1374.82	24.49	2255.16	0	1010.05	12621.5
7735	-16.48	1391.14	23.04	2245.29	0	1007.83	7819.54
7736	-10.3	1350.25	34.33	2227.89	0	1011.26	18644
7737	24.87	1381.38	24.49	2242.8	0	1007.88	8668.97
7738	-3.05	1328.58	17.17	2212.33	0	1008.79	15728.2
7739	52.64	1340.94	34.03	2220.19	0	1011.16	14228.8
7740	38.22	1302.03	13.43	2208.07	0	1009.67	8799.55
7741	62.71	1301.57	12.28	2203.35	0	1009.19	15319.4
7742	76.07	1256.87	15.79	2185.88	0	1011.08	13899.5
7743	75	1244.66	15.72	2188.78	0	1011.69	10645.5
7744	105.44	1208.8	2.52	2180.68	0	1010.37	16143.3
7745	96.05	1189.58	6.64	2165.35	0	1012.23	11189
7746	112.99	1137.85	2.44	2162.28	0	1011.12	12204.1
7747	129.47	1124.57	2.52	2156.45	0	1012.13	16956.9
7748	116.58	1064.76	-8.7	2150.16	0	1012.35	11131
7749	141.98	1046.3	-6.79	2135.74	0	1012.99	12735.3
7750	143.36	996.7	-6.87	2135.66	0	1013.87	13073.7
7751	139.08	946.5	-22.05	2125.1	0	1012.21	13968.4
7752	156.02	913.85	-8.62	2114.88	0	1017.25	9087.06
7753	150.68	858	-17.93	2115.51	0	1014.82	12722.6
7754	149	828.25	-24.87	2103.28	0	1012.63	11531.5
7755	158.46	775.3	-20.29	2095.21	0	1014.8	14333.3
7756	142.9	724.49	-17.78	2088.02	0	1015.19	12976.3
7757	152.66	683.29	-26.02	2090.76	0	1014.34	9292.96
7758	141.45	618.44	-27.16	2058.55	0	1016.47	15406.7
7759	145.65	598.75	-16.94	2077.73	0	1012.9	9081.13
7760	129.32	518.04	-25.18	2045.2	0	1016.55	15214.7
7761	136.95	492.25	-22.51	2070.53	0	1014.17	12131.4
7762	118.33	444.18	-18.62	2048.05	0	1011.41	10856.7
7763	116.35	392.3	-13.05	2044.11	0	1019.47	9356.28
7764	101.32	362.4	-22.66	2047.8	0	1006.45	15422.7
7765	90.18	308.69	-15.03	2028.86	0	1019.05	9115.42
7766	94.22	273.13	-10.6	2038.53	0	1014.96	10658.1
7767	68.44	242.16	-16.02	2006.36	0	1005.71	10510.6
7768	72.71	208.89	-10.83	1996.37	0	1012.69	10375.8
7769	55.31	180.97	-3.97	2048.86	0	1022.37	10095.4
7770	48.83	150.3	-18.54	1991.34	0	1000.12	6858.93
7771	50.43	146.48	-11.83	1985	0	1009.31	10844.5
7772	38.22	109.25	-3.05	2063.19	0	1021.34	10629.7
7773	37.38	108.49	-10.53	2022.66	0	994.55	5235.1
7774	26.32	73.85	-9.92	1932.03	0	1029.72	5758.51
7775	26.09	70.34	-11.06	2113.57	0	996.53	11959.2
7776	21.21	62.26	0.23	1942.35	0	1044.42	4188.59
7777	18.54	39.52	-14.8	1886.15	0	960.71	11995.7
7778	11.6	48.37	-2.37	2037.45	0	1005.84	7857.75
7779	-0	-0	-0	2149	0	976.7	-0
7780	11.83	34.94	-0.99	2019.14	0	993.1	9657.38
7781	-0	-0	-0	2149	0	976.7	-0
7782	-0	-0	-0	2149	0	976.7	-0
7783	-0	-0	-0	2149	0	976.7	-0
7784	-0	-0	-0	2149	0	976.7	-0
7785	-0	-0	-0	2149	0	976.7	-0
7786	-0	-0	-0	2149	0	976.7	-0
7787	-0	-0	-0	2149	0	976.7	-0
7788	-0	-0	-0	2149	0	976.7	-0
7789	-0	-0	-0	2149	0	976.7	-0
7790	-0	-0	-0	2149	0	976.7	-0
7791	-0	-0	-0	2149	0	976.7	-0
7792	-0	-0	-0	2149	0	976.7	-0
7793	-0	-0	-0	2149	0	976.7	-0
7794	-0	-0	-0	2149	0	976.7	-0
7795	-0	-0	-0	2149	0	976.7	-0
7796	-0	-0	-0	2149	0	976.7	-0
7797	-0	-0	-0	2149	0	976.7	-0
7798	-0	-0	-0	2149	0	976.7	-0
7799	-0	-0	-0	2149	0	976.7	-0
7800	-0	-0	-0	2149	0	976.7	-0
7801	-0	-0	-0	2149	0	976.7	-0
7802	-0	-0	-0	2149	0	976.7	-0
7803	-0	-0	-0	2149	0	976.7	-0
7804	-0	-0	-0	2149	0	976.7	-0
7805	-0	-0	-0	2149	0	976.7	-0
7806	-0	-0	-0	2149	0	976.7	-0
7807	-0	-0	-0	2149	0	976.7	-0
7808	-33.8	57.83	-0.84	2631.26	0	1060	3276.5
7809	-91.78	69.58	1.22	2383.6	0	1085.39	-4361.34
7810	-61.11	106.2	19.45	2650.71	0	1175.03	29643.1
7811	-143.81	212.25	-34.71	2554.72	0	1090.34	25921.9
7812	-206.68	279.54	-43.56	2551.01	0	1099.54	-22246.5
7813	-194.4	365.91	-29.3	2563.47	0	1087.8	906.31
7814	-196.91	383	-51.88	2541.37	0	1080.07	14280.9
7815	-63.55	451.05	-49.21	2549.46	0	1079.75	-31138.5
7816	-63.48	502.93	-13.05	2494.44	0	1085.94	9650.42
7817	-22.35	630.04	-19.68	2512.12	0	1079.93	10037.3
7818	-39.67	713.35	-39.22	2495.82	0	1080.95	3639.44
7819	-123.14	809.94	-31.28	2446.42	0	1074.54	36802.2
7820	-130.92	914.76	-71.11	2467.47	0	1074.11	-23702.3
7821	-163.88	943.45	-82.17	2431.45	0	1074.34	-6485.43
7822	-133.13	969.39	-55.69	2453.8	0	1068.98	29781.7
7823	-134.58	1002.96	-17.32	2431.35	0	1069.7	-3271.76
7824	-135.65	1021.27	8.77	2425.19	0	1071.31	16016.4
7825	-146.26	1056.52	10.99	2436.87	0	1065.06	28066.2
7826	-137.86	1092.83	8.16	2413.26	0	1065.42	8728.03
7827	-130.54	1111.3	17.62	2409.07	0	1063.95	22601.2
7828	-138.7	1162.11	3.51	2401.31	0	1060.36	24328.2
7829	-125.66	1173.4	-12.59	2401.72	0	1063.19	6078.13
7830	-140	1222.23	-5.34	2380.37	0	1059.1	22973.5
7831	-141.68	1249.08	-1.14	2381.82	0	1063.85	19417
7832	-127.72	1266.48	-17.78	2374.04	0	1061.02	15090.8
7833	-128.1	1302.64	-14.57	2361.55	0	1058.76	22070.7
7834	-122.68	1275.48	-21.06	2360.51	0	1063.49	11926.1
7835	-108.03	1334.69	-24.19	2351.8	0	1058.77	17662.8
7836	-111.47	1311.49	-29.75	2344.18	0	1060.82	19683.8
7837	-94.53	1351.78	-29.91	2334.57	0	1056.63	8618.25
7838	-100.1	1329.8	-22.2	2322.89	0	1058.46	23497.6
7839	-77.67	1347.5	-16.71	2332.95	0	1058.08	18496.3
7840	-78.35	1365.2	-21.29	2315.58	0	1054.72	12215.5
7841	-79.04	1333.92	-16.17	2299.86	0	1057.1	22114.5
7842	-48.68	1366.88	-10.76	2313.7	0	1053.97	17807.5
7843	-78.51	1327.67	-18.92	2292.31	0	1054.31	17880.8
7844	-40.44	1343.69	-7.63	2288.84	0	1053.99	17652.2
7845	-42.34	1325.23	-11.9	2293.17	0	1054.12	18962.2
7846	-56.15	1309.05	-20.07	2270.48	0	1053.93	18359.5
7847	-12.66	1321.56	-11.52	2274.7	0	1051.81	15466.7
7848	-32.73	1294.56	-12.28	2259.37	0	1053.22	21789.8
7849	2.59	1298.98	-14.04	2252.95	0	1050.17	18532.8
7850	3.89	1276.09	-3.81	2249.64	0	1051.15	18202
7851	9.77	1260.22	-5.87	2233.16	0	1051.04	18646.3
7852	54.09	1260.99	-6.1	2238.03	0	1048.28	15094.3
7853	16.63	1224.82	-1.91	2215.04	0	1048.52	23133.7
7854	68.51	1208.95	1.14	2219.48	0	1047.42	15810.8
7855	73.55	1185	-0.69	2211.35	0	1046.3	15105.3
7856	63.17	1151.28	-0.84	2201.13	0	1046.02	18656.1
7857	103.23	1116.18	7.32	2194.53	0	1046.2	12691.7
7858	82.93	1102.14	16.25	2190.24	0	1045.67	20612.6
7859	108.72	1045.68	5.11	2187.03	0	1042.51	15228.1
7860	107.65	1038.97	16.02	2161.23	0	1042.49	13295
7861	107.19	968.02	16.94	2173.74	0	1044.41	21479.8
7862	126.19	947.72	9.54	2160.35	0	1039.96	15332.3
7863	115.36	897.67	12.97	2138.64	0	1041.29	12921.9
7864	136.57	861.97	17.55	2148.81	0	1040.3	18413.2
7865	130.08	825.04	20.75	2132.3	0	1041.6	9833.93
7866	139.62	748.6	8.93	2131.05	0	1036.62	16483.7
7867	133.21	753.48	29.6	2120.67	0	1040.69	13290.8
7868	136.8	650.18	19	2113.17	0	1042.63	12364.3
7869	135.65	656.28	18.69	2111.62	0	1032.14	12994.2
7870	123.21	561.83	15.56	2104.44	0	1041.83	10992.5
7871	127.33	542.91	18.46	2084.45	0	1036.42	12706.3
7872	118.26	495.61	23.19	2099.62	0	1037.28	9585.53
7873	113.22	446.47	18.62	2070.85	0	1038.92	10771.3
7874	112	414.43	26.4	2065.42	0	1039.15	9863.76
7875	109.25	351.56	16.33	2097.06	0	1035.18	9534.41
7876	89.34	354.46	25.41	2056.57	0	1040.52	7509.76
7877	91.71	281.22	12.28	2053.02	0	1040.38	10011.4
7878	81.25	278.47	12.05	2057.32	0	1033.8	8980.32
7879	75.76	239.41	14.72	2034.37	0	1035.93	10029.8
7880	74.92	209.66	9.69	2045.04	0	1033.34	12729.9
7881	60.96	193.79	18.46	2043.64	0	1050.68	6762.35
7882	63.71	159.15	5.65	2057.31	0	1041.04	10374.9
7883	52.8	151.52	9.54	2016.36	0	1048.09	7931.79
7884	55.69	121.77	6.64	2065.89	0	1040.28	9709.48
7885	38.45	114.44	6.94	1975.11	0	1052.94	7902.3
7886	46.69	89.87	6.87	2100.26	0	1072.71	5580.21
7887	28.53	77.06	-1.45	2052.97	0	1016.59	10232.9
7888	27.69	71.56	9.61	1925.17	0	1086.46	4848.08
7889	34.18	53.25	-3.51	2200.75	0	1012.8	10313.7
7890	9.84	62.1	-2.29	1966.86	0	1013.86	11835
7891	-0	-0	-0	2149	0	976.7	-0
7892	8.93	34.18	2.37	2038.63	0	1010.41	11421.5
7893	-0	-0	-0	2149	0	976.7	-0
7894	-0	-0	-0	2149	0	976.7	-0
7895	-0	-0	-0	2149	0	976.7	-0
7896	-0	-0	-0	2149	0	976.7	-0
7897	-0	-0	-0	2149	0	976.7	-0
7898	-0	-0	-0	2149	0	976.7	-0
7899	-0	-0	-0	2149	0	976.7	-0
7900	-0	-0	-0	2149	0	976.7	-0
7901	-0	-0	-0	2149	0	976.7	-0
7902	-0	-0	-0	2149	0	976.7	-0
7903	-0	-0	-0	2149	0	976.7	-0
7904	-0	-0	-0	2149	0	976.7	-0
7905	-0	-0	-0	2149	0	976.7	-0
7906	-0	-0	-0	2149	0	976.7	-0
7907	-0	-0	-0	2149	0	976.7	-0
7908	-0	-0	-0	2149	0	976.7	-0
7909	-0	-0	-0	2149	0	976.7	-0
7910	-0	-0	-0	2149	0	976.7	-0
7911	-0	-0	-0	2149	0	976.7	-0
7912	-0	-0	-0	2149	0	976.7	-0
7913	-0	-0	-0	2149	0	976.7	-0
7914	-0	-0	-0	2149	0	976.7	-0
7915	-0	-0	-0	2149	0	976.7	-0
7916	-0	-0	-0	2149	0	976.7	-0
7917	-0	-0	-0	2149	0	976.7	-0
7918	-0	-0	-0	2149	0	976.7	-0
7919	-0	-0	-0	2149	0	976.7	-0
7920	-0	-0	-0	2149	0	976.7	-0
7921	-0	-0	-0	2149	0	976.7	-0
7922	-0	-0	-0	2149	0	976.7	-0
7923	-18.08	52.49	-5.19	2441.51	0	935.71	6987.37
7924	-76.52	89.42	-12.13	2471.66	0	939.86	10404.4
7925	-47.07	118.87	18.92	2619.18	0	953.67	-14318.1
7926	-64.93	204.32	59.74	2526.38	0	951.49	-5132.13
7927	-175.4	264.89	53.25	2496.67	0	942.94	45525.3
7928	-127.72	316.77	69.66	2552.39	0	956.29	-4317.13
7929	-139.85	331.42	88.27	2472.87	0	951.21	-4065.45
7930	-116.2	357.21	97.5	2544.08	0	964.94	61774.4
7931	-23.04	382.69	27.54	2509.02	0	963.05	3855.23
7932	-54.24	443.42	57.22	2514.61	0	976.09	30696.5
7933	-34.03	568.54	22.43	2444.67	0	966.51	32360.8
7934	37.16	563.66	-26.78	2476.41	0	973.38	-15834.3
7935	-75.68	736.69	13.28	2434.7	0	974.24	25277.9
7936	-72.4	780.49	39.75	2437.05	0	979.38	2695.15
7937	-120.93	867.61	35.63	2420.74	0	984.98	-3671.71
7938	-143.2	951.23	71.64	2420.18	0	985.15	42580.3
7939	-87.05	993.5	61.42	2411.01	0	991.04	10028.2
7940	-147.93	1053.31	3.05	2397.12	0	991.93	18389.1
7941	-101.62	1109.77	-37.84	2396.09	0	995.94	14369.7
7942	-95.14	1130.83	-55.39	2383.02	0	995.18	-2352.85
7943	-111.92	1190.03	-58.82	2382.5	0	997.61	3694.25
7944	-88.2	1245.12	-72.63	2362.06	0	998.11	12362.1
7945	-97.12	1266.02	-59.13	2366.04	0	997.82	1901.74
7946	-112.61	1299.74	-27.69	2363.93	0	1000.02	3934.7
7947	-98.57	1309.51	-36.85	2339.74	0	997.46	12661.6
7948	-98.34	1319.89	-22.81	2355.95	0	999.45	9245.01
7949	-115.89	1339.72	-5.95	2338.55	0	995.71	9659.04
7950	-88.96	1337.59	-2.21	2330.46	0	995.37	5809.23
7951	-104.68	1354.52	0.99	2332.89	0	993.99	11536.3
7952	-112.3	1375.43	15.95	2316.78	0	992.53	16491.7
7953	-86.29	1363.22	32.12	2314.63	0	995.08	11310.5
7954	-100.63	1390.38	26.32	2303.93	0	992.02	14639.1
7955	-75.76	1380.31	31.43	2305.88	0	991.84	17315.9
7956	-85.98	1392.06	43.72	2289.84	0	992.58	13928.3
7957	-65.92	1391.6	41.89	2295.31	0	991.2	12519.8
7958	-60.81	1380.62	36.54	2282.73	0	990.15	13393.2
7959	-62.26	1383.36	42.72	2272.64	0	990.7	13957.7
7960	-42.57	1385.96	48.68	2278.33	0	989.81	13521.2
7961	-48.37	1376.65	40.13	2253.75	0	988.82	15857.3
7962	-30.59	1366.73	43.87	2258.47	0	990.77	11438.6
7963	-24.11	1368.71	48.14	2251.55	0	990.72	16679.8
7964	-11.52	1346.28	42.8	2236.83	0	990.5	17711.8
7965	5.11	1343.54	37.46	2231.77	0	991.47	8580.78
7966	17.47	1322.94	31.43	2221.19	0	989.77	16258.6
7967	38.91	1310.88	38.53	2222.09	0	991.94	13954.8
7968	42.34	1284.79	32.2	2207.02	0	991.8	13507.3
7969	66.68	1269.38	29.83	2199.9	0	990.9	15488.1
7970	64.24	1248.78	27.24	2193.47	0	991.82	11218.3
7971	87.81	1211.4	21.29	2187.33	0	990.92	13071.6
7972	95.83	1201.93	22.2	2179.89	0	992.45	13938.7
7973	95.9	1153.11	15.49	2165.85	0	992.7	12615.6
7974	114.44	1135.56	17.47	2167.36	0	993.64	14800.7
7975	115.59	1085.51	6.41	2152.59	0	991.77	14170.2
7976	130.39	1072.08	13.58	2144.76	0	994.53	14350
7977	134.2	1014.71	6.41	2144.22	0	994.92	12184.7
7978	142.36	986.79	-5.49	2133.06	0	993.01	12060.2
7979	138.02	938.42	2.37	2125.09	0	998.29	11147.6
7980	161.36	889.28	-7.02	2133.12	0	994.65	15224.8
7981	141.75	865.78	-7.25	2102.64	0	997.19	9929.02
7982	154.65	803.68	-17.93	2108.39	0	994.85	10733.7
7983	157.39	770.26	-13.96	2097.87	0	994.72	12739.1
7984	146.1	718.84	-14.95	2087.2	0	998.35	10505.9
7985	164.72	678.25	-21.51	2090.62	0	994.47	12302.8
7986	146.71	636.6	-17.62	2063.96	0	997.31	10866.4
7987	154.65	569.61	-26.86	2069.57	0	996.39	9543.74
7988	148.54	553.74	-20.68	2055.67	0	995.26	11728.4
7989	138.09	489.96	-22.51	2074.16	0	994.3	11420.6
7990	130.46	446.01	-19.99	2030.4	0	999.96	8664.33
7991	125.05	410.16	-22.35	2056.25	0	995.62	9809.98
7992	109.94	352.78	-27.31	2037.41	0	992.16	10231.4
7993	109.63	334.93	-17.17	2010.9	0	998.88	8080.53
7994	97.43	290.22	-25.86	2042.26	0	978.95	12413.5
7995	75.07	251.16	-20.98	1978.64	0	994.45	10709.9
7996	89.8	216.98	-12.51	2029.33	0	996.37	8763.18
7997	62.48	215.91	-12.21	2064.08	0	985.86	8046.83
7998	51.96	164.49	-14.57	1885.28	0	989.1	8952.78
7999	68.21	158.39	-5.26	2096.31	0	1001.75	9544.53
8000	23.35	114.29	-15.03	2022.16	0	992.41	4922.73
8001	52.57	112.3	-20.14	2009.28	0	946.02	10329.8
8002	20.14	86.52	-0	1917.04	0	1028.67	9256.51
8003	27.77	73.85	-10.38	2170.34	0	965.06	6536.94
8004	23.65	59.97	-18.08	1906.32	0	898.39	13699.6
8005	9.31	50.81	-3.74	1950.85	0	1026.14	6739.18
8006	27.69	42.27	-3.13	2105.04	0	967.25	10324.5
8007	6.1	38.3	-1.14	1997.21	0	1010.14	8137.62
8008	-0	-0	-0	2149	0	976.7	-0
8009	33.8	35.86	1.75	2352.5	0	989.75	5062.02
8010	-0	-0	-0	2149	0	976.7	-0
8011	-0	-0	-0	2149	0	976.7	-0
8012	-0	-0	-0	2149	0	976.7	-0
8013	-0	-0	-0	2149	0	976.7	-0
8014	-0	-0	-0	2149	0	976.7	-0
8015	-0	-0	-0	2149	0	976.7	-0
8016	-0	-0	-0	2149	0	976.7	-0
8017	-0	-0	-0	2149	0	976.7	-0
8018	-0	-0	-0	2149	0	976.7	-0
8019	-0	-0	-0	2149	0	976.7	-0
8020	-0	-0	-0	2149	0	976.7	-0
8021	-0	-0	-0	2149	0	976.7	-0
8022	-0	-0	-0	2149	0	976.7	-0
8023	-0	-0	-0	2149	0	976.7	-0
8024	-0	-0	-0	2149	0	976.7	-0
8025	-0	-0	-0	2149	0	976.7	-0
8026	-0	-0	-0	2149	0	976.7	-0
8027	-0	-0	-0	2149	0	976.7	-0
8028	-0	-0	-0	2149	0	976.7	-0
8029	-0	-0	-0	2149	0	976.7	-0
8030	-0	-0	-0	2149	0	976.7	-0
8031	-0	-0	-0	2149	0	976.7	-0
8032	-0	-0	-0	2149	0	976.7	-0
8033	-0	-0	-0	2149	0	976.7	-0
8034	-0	-0	-0	2149	0	976.7	-0
8035	-8.93	31.74	-0.76	2533.24	0	1114.35	1624.57
8036	-45.17	56.76	-1.07	2559.65	0	1081.54	5704.49
8037	-71.72	79.5	0.46	2489.98	0	1112.39	10453
8038	-80.64	162.05	-20.83	2595.96	0	1088.88	23598.2
8039	-156.02	211.94	-51.57	2558.04	0	1093.08	16755.7
8040	-172.73	333.4	-55.16	2557.84	0	1071.04	-22961.9
8041	-214	331.88	-60.42	2518.59	0	1075.11	5075.8
8042	-118.1	414.12	-56.15	2555.55	0	1060.24	4994.18
8043	-39.52	466.46	-29.45	2504.91	0	1066	-16284.7
8044	-16.02	554.2	3.97	2487.77	0	1074.53	24169.2
8045	-10.76	661.93	-21.59	2506.85	0	1058.36	11368.3
8046	-39.37	734.25	-24.95	2451.19	0	1058.63	26561.5
8047	-66.76	829.01	-11.98	2471.57	0	1062.12	-1752.76
8048	-120.01	883.03	-40.05	2439.98	0	1048.68	-19790.3
8049	-122.45	916.44	-14.65	2430.75	0	1052.35	37272.5
8050	-123.6	907.29	8.01	2461.08	0	1050.81	13258.9
8051	-134.96	939.64	30.82	2412.16	0	1046.31	405.64
8052	-123.9	934.3	42.8	2429.83	0	1052.29	25438.7
8053	-134.28	983.12	21.51	2420.57	0	1041.22	11567.7
8054	-135.73	1001.59	50.51	2405.41	0	1046.96	18770.2
8055	-119.63	1022.03	41.35	2404.72	0	1051.08	29606.3
8056	-111.24	1097.72	5.11	2400.33	0	1041.98	4715.61
8057	-108.18	1093.14	-0.99	2387.1	0	1046.36	14630
8058	-118.94	1169.43	12.21	2366.05	0	1046.98	16046.6
8059	-115.59	1177.06	-16.71	2386.65	0	1042.15	10296
8060	-115.36	1207.12	-8.77	2367.02	0	1046.89	18811.7
8061	-111.85	1215.06	-7.48	2352.63	0	1046.08	8438.07
8062	-96.59	1245.57	-7.86	2363.01	0	1043.63	13552.2
8063	-107.65	1254.12	-16.02	2338.36	0	1043.77	20747.2
8064	-88.2	1271.67	-14.65	2342.75	0	1043.1	9068.98
8065	-92.77	1282.04	-5.04	2333.85	0	1043.63	16393.4
8066	-81.63	1286.77	-9.54	2328.47	0	1043.83	20515.7
8067	-78.89	1295.93	-10.6	2319.18	0	1041.3	11574.1
8068	-70.11	1306.3	2.52	2313.12	0	1042.25	22970.1
8069	-63.78	1289.22	-1.98	2304.67	0	1043.15	18375.7
8070	-57.53	1313.78	-9.16	2300.24	0	1039.61	19264.6
8071	-51.8	1286.32	-1.75	2295.99	0	1042.19	21529
8072	-37.84	1308.75	0.84	2285.29	0	1042.41	18716.5
8073	-45.47	1291.35	-3.43	2281.11	0	1042.12	20246.4
8074	-20.98	1300.51	-7.63	2274.88	0	1040.34	19786
8075	-24.72	1295.01	-9.84	2264.29	0	1040.32	15897.5
8076	-10.76	1277.01	-8.77	2263.76	0	1040.71	21193.8
8077	1.07	1292.27	-12.21	2255.41	0	1039.85	16989.7
8078	1.07	1244.35	-21.44	2241.88	0	1040.83	16777.2
8079	29.53	1280.67	-7.78	2241.22	0	1039.55	20540.6
8080	28.99	1232.6	-14.04	2229.4	0	1038.56	17560
8081	49.21	1248.02	-2.98	2222.13	0	1038.78	18407.8
8082	59.2	1204.83	3.66	2217.32	0	1041.21	15369.4
8083	73.7	1194.15	-8.54	2207.76	0	1035.82	18369.2
8084	76.22	1180.11	5.42	2199.23	0	1039.69	18202.3
8085	94.53	1137.7	2.82	2196.49	0	1037.49	17293.3
8086	104.14	1137.08	8.77	2184.14	0	1034.07	13972.1
8087	99.49	1080.02	0.99	2171.32	0	1035.74	18839.2
8088	121.77	1071.47	16.56	2174.43	0	1034.34	18202.9
8089	119.55	1023.56	14.88	2164.17	0	1034.38	17157.9
8090	118.64	990.75	11.06	2151.34	0	1034.38	13555.6
8091	140.99	963.75	15.18	2149.99	0	1030.8	16163.2
8092	125.81	913.85	18.31	2141.36	0	1033.42	17083.9
8093	148.09	884.09	15.26	2131.46	0	1030.82	13655.5
8094	141.07	841.98	15.26	2127.92	0	1029.23	14018.5
8095	143.81	786.29	19.23	2120.83	0	1032.19	14361.5
8096	152.74	761.72	21.21	2112.1	0	1031.69	12707.5
8097	136.03	707.55	19.3	2112.96	0	1029.51	13180.6
8098	144.81	656.13	17.01	2076.68	0	1031.59	12693.8
8099	151.44	635.22	21.59	2120.22	0	1027.45	9236.57
8100	123.21	562.9	9.46	2064.21	0	1025.43	17848.8
8101	148.47	549.93	21.44	2078.13	0	1031.52	8226.08
8102	126.88	484.16	11.52	2079.4	0	1028.89	13862.1
8103	123.83	457.15	14.04	2054.93	0	1026.13	9160.79
8104	119.32	407.71	13.43	2057.58	0	1033.41	9091.71
8105	97.73	366.97	16.4	2045.68	0	1039.15	12695.4
8106	113.83	348.82	12.74	2074.89	0	1029.96	4204
8107	76.14	282.9	4.35	1986.15	0	1039.08	10227
8108	94.99	288.85	12.13	2062.38	0	1030.29	8733.76
8109	83.39	241.09	6.64	2045.58	0	1031.11	11675.8
8110	69.27	219.42	9.38	1994.21	0	1036.5	5120.9
8111	83.08	196.69	4.88	2054.09	0	1027.9	9516.68
8112	52.95	171.05	7.93	2040.08	0	1047.06	10925.2
8113	64.32	144.96	-0.15	1955.44	0	1031.58	11129.4
8114	56.84	141.75	13.73	2103.24	0	1049.74	6402.13
8115	34.18	109.41	2.21	1968.89	0	1039.09	7939.17
8116	52.03	103.45	4.96	1989.29	0	1041.2	10376.1
8117	24.57	80.72	5.72	2056.59	0	1066.52	10482.9
8118	35.17	75.84	0.53	2044.69	0	1017.51	9180.79
8119	21.44	54.63	-0.38	1686.17	0	1066	6869.4
8120	25.41	61.04	4.65	2217.24	0	1056.09	12978
8121	28.99	37.38	-4.65	2034.51	0	982.85	9445.63
8122	8.93	34.79	-1.37	1631.8	0	1045.61	9080.23
8123	-0	-0	-0	2149	0	976.7	-0
8124	-0	-0	-0	2149	0	976.7	-0
8125	-0	-0	-0	2149	0	976.7	-0
8126	-0	-0	-0	2149	0	976.7	-0
